tutorial_id,course_id,tutorial_title
2248,19,Kuis: Bekerja dengan Stream
2249,19,Pengantar Package dan Dependencies
2250,19,Pengantar Unit Testing
2251,19,Penanganan Asinkron dengan Async-Await
2252,19,Kuis Coding: Membuat Buffer
2253,20,Rangkuman Menguji RESTful API dengan Postman
2254,20,Request Body
2255,20,Latihan: Membuat Proyek Aplikasi Catatan
2256,20,Latihan: Memasang Postman
2257,20,Latihan: Eksplorasi HTTP Method
2258,20,HTTP Request
2259,20,Latihan: Memasang GitHub CLI di Lokal
2260,20,Latihan: Membuat Proyek Pertama dengan Django
2261,20,ViewSet
2262,20,Rangkuman Deploy Web Service ke Google Cloud
2263,20,Web Server vs Web Service
2264,20,REST Framework: Path Parameter
2265,20,Latihan: Membuat dan Menjalankan Compute Engine
2266,20,Latihan: Menambahkan Skenario Getting All Notes
2267,20,Latihan: Memasang Python dan PIP di Compute Engine Instance
2268,20,Forum Diskusi
2269,20,Response Status Code
2270,20,Rangkuman Django REST Framework
2271,20,Latihan: Menghapus Catatan di Postman
2272,20,Hidup jadi Mudah dengan Package Manager
2273,20,Serializers
2274,20,Persetujuan Hak Cipta
2275,20,Kuis Menguji RESTful API dengan Postman
2276,20,Request Header
2277,20,Latihan: Membuat Django Model
2278,20,Mengonsumsi RESTful API menggunakan Postman
2279,20,Merancang URL dengan Baik
2280,20,Rangkuman Dasar-Dasar Web Service dengan Django
2281,20,Latihan: Membuat Remote Repository
2282,20,Django Settings
2283,20,Routing
2284,20,Kuis Deploy Web Service ke Google Cloud
2285,20,Arsitektur Web Service
2286,20,REST Framework: Query Parameter
2287,20,Mengunggah Proyek Web Server ke GitHub
2288,20,Latihan: Menambahkan Skenario Getting Specified Note
2289,20,Deserializers
2290,20,Latihan: Menjalankan Web Server di Compute Engine
2291,20,"Hi, Server!"
2292,20,Best Practices: Memisahkan Konfigurasi Django untuk Development dan Production
2293,20,Kuis Django REST Framework
2294,20,Pengujian Otomatis dengan Postman
2295,20,Latihan: Memasang PIP dan Pipenv
2296,20,Berkenalan dengan Back-End
2297,20,Rangkuman Kelas
2298,20,Path Parameter
2299,20,Latihan: Mengimplementasi Kriteria 1
2300,20,Latihan: Menambahkan Catatan Baru di Postman
2301,20,Rangkuman Pengenalan Back-End
2302,20,Kuis Dasar-Dasar Web Service dengan Django
2303,20,Latihan: Mengunggah Local Repository ke Remote Repository
2304,20,Django Database dan Migrations
2305,20,Django Model
2306,20,Pengantar Menguji RESTful API dengan Postman
2307,20,Menyelami Komunikasi Client-Server
2308,20,REST Framework: Response Body
2309,20,Latihan: Memasang Git di Lokal Komputer
2310,20,Latihan: Menambahkan Skenario Update Note
2311,20,API View Decorator
2312,20,Server Gateway dan Web Server
2313,20,Glosarium
2314,20,Berkenalan dengan ORM di Django
2315,20,Pengantar Deploy Web Service ke Google Cloud
2316,20,Skenario Pengujian Otomatis dengan Postman
2317,20,Pengembangan Lebih Mudah dengan Web Framework
2318,20,Konfigurasi Development dan Production
2319,20,Prasyarat Kemampuan
2320,20,Ujian Akhir
2321,20,Query Parameter
2322,20,Latihan: Mengimplementasi Kriteria 2
2323,20,Latihan Mendapatkan Seluruh Catatan yang Disimpan di Postman
2324,20,Kuis Pengenalan Back-End
2325,20,Pengantar Django REST Framework
2326,20,Latihan: Membuat dan Menjalankan Migrations
2327,20,Studi Kasus Membuat RESTful API dengan DRF
2328,20,Postman
2329,20,Latihan: Melakukan HTTP Request
2330,20,REST Framework: Response Header
2331,20,Latihan: Membuat Local Repository
2332,20,Latihan: Menambahkan Skenario Delete Note
2333,20,Function Based View
2334,20,Latihan: Memasang dan Mengonfigurasi Gunicorn
2335,20,Daftar Referensi
2336,20,REST Framework: Request Body
2337,20,"Hi, Google Compute Engine"
2338,20,Latihan: Membuat Collection dan Environment
2339,20,Latihan: Memasang Django
2340,20,Latihan: Mengonfigurasi Kebutuhan pada Compute Engine Instance
2341,20,Prasyarat Tools
2342,20,Proyek Akhir: OpenShop RESTful API
2343,20,Response Body
2344,20,Latihan: Mengimplementasi Kriteria 3
2345,20,Latihan: Mendapatkan Catatan Secara Spesifik di Postman
2346,20,Pengantar Dasar-Dasar Web Service dengan Django
2347,20,Latihan: Membuat Proyek dengan Django REST Framework
2348,20,Latihan: Menjalankan Seluruh Permintaan pada Collection
2349,20,RESTful API dengan Django dan REST Framework
2350,20,Kriteria RESTful API Aplikasi Catatan
2351,20,Komponen UI Postman
2352,20,Menyelami Protokol HTTP
2353,20,REST Framework: Response Status Code
2354,20,Latihan: Mendaftar Akun GitHub
2355,20,Class Based View
2356,20,Latihan: Memasang dan Mengonfigurasi NGINX
2357,20,Pengantar Pengenalan Back-End
2358,20,REST Framework: Request Header
2359,20,Latihan: Membuat Akun Google Cloud Platform
2360,20,Latihan: Menambahkan Skenario Adding Notes
2361,20,Kenali Django Lebih Dalam
2362,20,Latihan: Mengonfigurasi Django untuk Production
2363,20,Mekanisme Belajar
2364,20,Response Header
2365,20,Latihan: Mengimplementasi Kriteria 4
2366,20,Latihan: Mengubah Catatan di Postman
2367,20,Tools Back-End dengan Python
2368,20,Django View
2369,21,Modernisasi Infrastruktur
2370,21,Virtual Private Cloud (VPC)
2371,21,Manajemen Identitas dan Akses
2372,21,Cloud Firestore
2373,21,Pendahuluan Server dan Jaringan
2374,21,Estimasi Biaya
2375,21,Rangkuman Meningkatkan Nilai Bisnis
2376,21,Database di GCP
2377,21,Billing Reports
2378,21,Prasyarat Tools
2379,21,Solusi Storage dan Database
2380,21,Storage di GCP
2381,21,Kuis Security dan Compliance
2382,21,Model Layanan Cloud
2383,21,Rehosting dan Replatforming
2384,21,Objek-Objek VPC
2385,21,Komponen-Komponen Cloud IAM
2386,21,Cloud Bigtable
2387,21,Server di GCP
2388,21,Kuis Cloud Computing
2389,21,Rangkuman Kelas
2390,21,Tipe-Tipe Database
2391,21,Budgets dan Alerts
2392,21,Mekanisme Belajar
2393,21,Analisis Cerdas
2394,21,Tipe-Tipe Data Storage
2395,21,Pendahuluan Cost dan Billing
2396,21,CapEx vs OpEx
2397,21,Modernisasi Platform Bisnis
2398,21,Latihan Menjalankan Server dengan Google Compute Engine
2399,21,Enkripsi
2400,21,Persetujuan Hak Cipta
2401,21,Cloud Memorystore
2402,21,Pilihan Kustomisasi Komputasi di GCP
2403,21,Kuis Server dan Jaringan
2404,21,Ujian Akhir
2405,21,Solusi Database di GCP
2406,21,Quotas
2407,21,Hierarki Sumber Daya
2408,21,Forum Diskusi
2409,21,Kecerdasan Buatan
2410,21,Block Storage
2411,21,Pricing
2412,21,Modernisasi Aplikasi
2413,21,Pemantauan
2414,21,Compliance
2415,21,Prasyarat Kemampuan
2416,21,BigQuery
2417,21,Jaringan di GCP
2418,21,Kuis Storage dan Database
2419,21,Kuis Cost dan Billing
2420,21,Cloud SQL
2421,21,Rangkuman Cost dan Billing
2422,21,Latihan Mendaftar Akun Google Cloud Platform
2423,21,Glosarium
2424,21,Keamanan
2425,21,Object Storage
2426,21,Free Trial Credit dan Free Tier
2427,21,Pohon Keputusan Pemilihan Layanan Database di GCP
2428,21,Pola Modernisasi Aplikasi
2429,21,Rangkuman Server dan Jaringan
2430,21,File Storage
2431,21,Skenario Bisnis Penjualan Pizza
2432,21,Zones dan Regions
2433,21,Pendahuluan Security dan Compliance
2434,21,Kuis Meningkatkan Nilai Bisnis
2435,21,Cloud Spanner
2436,21,Pendahuluan Meningkatkan Nilai Bisnis
2437,21,Rangkuman Cloud Computing
2438,21,Daftar Referensi
2439,21,Tantangan Keamanan Siber
2440,21,Latihan Hosting Web Statis di Google Cloud Storage
2441,21,Discounts
2442,21,Rangkuman Storage dan Database
2443,21,Fase Migrasi Aplikasi
2444,21,Pendahuluan Storage dan Database
2445,21,Rangkuman Security dan Compliance
2446,21,Pengenalan Cloud Computing
2447,22,Prasyarat Kemampuan
2448,22,Latihan: Membuat Cloud Storage
2449,22,Jenis Autentikasi
2450,22,Pengenalan Caching
2451,22,Latihan: Logging dengan Loguru di Django
2452,22,Pengenalan Database Normalization
2453,22,Kuis Sang Penjaga: Mengamankan RESTful API dengan Autentikasi dan Otorisasi
2454,22,Komponen Message Queue
2455,22,Rangkuman Lumbung Informasi: Menguasai Database di Django
2456,22,Latihan Studi Kasus: Menampilkan Poster Movie Go
2457,22,Pentingnya Logging
2458,22,Operasi Join
2459,22,Ujian Akhir
2460,22,Studi Kasus: Otorisasi di Movie Go
2461,22,Pengantar Bisikan di Balik Layar: Asynchronous Task di Django
2462,22,Pengenalan Cloud SQL
2463,22,Latihan: Memasang dan Mengakses MinIO
2464,22,Latihan Studi Kasus: Mengimplementasikan Message Queue di Movie Go
2465,22,Daftar Referensi
2466,22,Pengenalan Sentry
2467,22,Latihan: Implementasi Autentikasi di RESTful API dengan JWT
2468,22,Penerapan Redis di Django
2469,22,Deploy Web Service ke Google Cloud
2470,22,Latihan Studi Kasus: Menguji Fitur Kelola Movie
2471,22,Prasyarat Tools
2472,22,Latihan: Menggunakan Cloud Storage sebagai Solusi Penyimpanan RESTful API
2473,22,Faktor Autentikasi
2474,22,Pentingnya Caching
2475,22,Latihan Studi Kasus: Implementasi Logging di Movie Go
2476,22,Tahapan Normalization
2477,22,Proyek Pertama: DicoEvent Versi 1
2478,22,Jenis Message Queue
2479,22,Kuis Lumbung Informasi: Menguasai Database di Django
2480,22,Resources Sharing dengan CORS (Cross-origin Resource Sharing)
2481,22,Log Data dan Log Message
2482,22,Latihan: Memasang Database PostgreSQL
2483,22,Proyek Akhir: DicoEvent Versi 2
2484,22,Otorisasi di RESTful API
2485,22,Pengenalan Asynchronous Task
2486,22,Latihan: Membuat Cloud SQL Instance
2487,22,Latihan: Menghubungkan MinIO dengan Django
2488,22,Rangkuman Bisikan di Balik Layar: Message Queue di Django
2489,22,Pengantar Pengenalan Lumbung Informasi: Menguasai Database di Django
2490,22,Latihan: Mengirimkan Log dari RESTful API ke Sentry
2491,22,Latihan Studi Kasus: Implementasi Autentikasi di Movie Go
2492,22,Latihan: Mengonfigurasi Redis sebagai Server Side Caching di Django
2493,22,Latihan: Mengonfigurasi Kebutuhan pada Compute Engine Instance
2494,22,Latihan Studi Kasus: Membuat Fitur Kelola Studio dan Studio Manager
2495,22,Pengenalan RabbitMQ
2496,22,Studi Kasus Aplikasi Back-End Movie Go
2497,22,Pengenalan Memorystore
2498,22,Skema Autentikasi pada Protokol HTTP
2499,22,Jenis Caching di RESTful API
2500,22,Rangkuman Jejak tersembunyi: Rahasia Logging di Django
2501,22,Latihan Studi Kasus: Mendesain Skema Database Menggunakan Entity Relationship Diagram (ERD)
2502,22,Pengantar Jejak Digital: Mengelola Berkas di RESTful API
2503,22,Pengantar Sang Penjaga: Mengamankan RESTful API dengan Autentikasi dan Otorisasi
2504,22,Rangkuman Jejak Digital: Mengelola Berkas di RESTful API
2505,22,Penerapan Logging di Django
2506,22,Latihan: Berinteraksi dengan SQL
2507,22,Latihan Studi Kasus: Menambahkan Endpoint User dan Group di Movie Go
2508,22,Pentingnya Asynchronous Task
2509,22,Latihan: Mengakses Cloud SQL
2510,22,Latihan: Menampilkan Berkas lokal di RESTful API
2511,22,Kuis Bisikan di Balik Layar: Message Queue di Django
2512,22,Pengenalan Database
2513,22,Rangkuman Mengarungi Awan: Deployment dan Layanan Google Cloud
2514,22,Pengenalan Otorisasi
2515,22,Latihan Studi Kasus: Implementasi Cache di Movie Go
2516,22,Latihan: Memasang dan Mengonfigurasi Gunicorn
2517,22,Latihan Studi Kasus: Membuat Fitur Kelola Seat
2518,22,Latihan: Memasang RabbitMQ
2519,22,Mekanisme Belajar
2520,22,Latihan: Membuat Instance Memorystore
2521,22,Token-based autentikasi dengan Json Web Token (JWT)
2522,22,Pengenalan Redis
2523,22,Kuis Jejak tersembunyi: Rahasia Logging di Django
2524,22,Django ORM
2525,22,Di Balik Layar Ketika Mengirimkan Berkas melalui RESTful API
2526,22,Latihan: Menggunakan Cloud SQL sebagai database RESTful API
2527,22,Pengenalan Autentikasi
2528,22,Kuis Jejak Digital: Mengelola Berkas di RESTful API
2529,22,Latihan: Logging di Django
2530,22,Latihan: Menggunakan PostgreSQL di Django Project
2531,22,Latihan Studi Kasus: Implementasi RBAC di Movie Go
2532,22,Use Case Asynchronous Task
2533,22,Latihan: Menampilkan Berkas MinIO di RESTful API
2534,22,Pengantar Jejak tersembunyi: Rahasia Logging di Django
2535,22,Relational Database
2536,22,Kuis Mengarungi Awan: Deployment dan Layanan Google Cloud
2537,22,Pentingnya Otorisasi
2538,22,Rangkuman Ingatan yang Tak Terlupakan: Caching dengan Redis
2539,22,Latihan: Memasang dan Mengonfigurasi NGINX
2540,22,Latihan Studi Kasus: Membuat Fitur Kelola Showtime
2541,22,Penerapan Message Queue di Django
2542,22,Forum Diskusi
2543,22,Latihan: Menggunakan Memorystore sebagai Solusi Cache
2544,22,Autentikasi di Django
2545,22,Latihan: Memasang Redis
2546,22,Pengantar Mengarungi Awan: Deployment dan Layanan Google Cloud
2547,22,Latihan Studi Kasus: Membuat Model di Movie Go
2548,22,Latihan: Mengunggah Berkas di RESTful API
2549,22,Persetujuan Hak Cipta
2550,22,Pengenalan Cloud Storage
2551,22,Pentingnya Autentikasi
2552,22,Pengantar Ingatan yang Tak Terlupakan: Caching dengan Redis
2553,22,Logging dengan Loguru
2554,22,Latihan Studi Kasus: Menggunakan PostgreSQL di Movie Go
2555,22,Rangkuman Sang Penjaga: Mengamankan RESTful API dengan Autentikasi dan Otorisasi
2556,22,Pengenalan Message Queue
2557,22,Latihan Studi Kasus: Membuat Fitur Kelola Reservation
2558,22,Latihan Studi Kasus: Mengunggah Poster di Movie Go
2559,22,Pengenalan Logging
2560,22,Structured Query Language (SQL)
2561,22,Rangkuman Kelas
2562,22,Strategi Otorisasi
2563,22,Kuis Ingatan yang Tak Terlupakan: Caching dengan Redis
2564,22,Latihan: Mengonfigurasi Django untuk Production dan Development
2565,22,Latihan: Mengimplementasikan Message Queue di RESTful API
2566,22,Glossarium
2567,22,Latihan: Mengunakan Memorystore sebagai Message Broker
2568,22,Autentikasi di Django REST Framework
2569,22,Dasar Redis
2570,22,Pengenalan Layanan Google Cloud
2571,22,Latihan Studi Kasus: Membuat Fitur Kelola Movie
2572,22,Pengenalan Object Storage
2573,23,Prasyarat Tools
2574,23,Penanganan Kesalahan (Error Handling and Exception Handling)
2575,23,Kuis Aksi Sekuensial
2576,23,Kuis Unit Testing
2577,23,Pengenalan Python
2578,23,Python Interpreter
2579,23,Prosedur
2580,23,Mekanisme Belajar
2581,23,Rangkuman Style Guide pada Python
2582,23,Rangkuman Array dan Pemrosesannya
2583,23,Kuis Coding: Tipe Data
2584,23,Kuis Library Populer pada Python
2585,23,Rangkuman Ekspresi
2586,23,Kuis Coding: Object-oriented Programming
2587,23,Persetujuan Hak Cipta
2588,23,Kuis Coding: Variabel dan Assignment
2589,23,Library File Management
2590,23,Rangkuman Aksi Sekuensial
2591,23,Latihan Array
2592,23,[DEPRECATED]
2593,23,Knowledge Check - Control Flow
2594,23,Pengenalan Library
2595,23,Menjalankan Kode Program Pertama
2596,23,Fundamental Matriks
2597,23,Rangkuman Subprogram
2598,23,Jenis-Jenis Operator
2599,23,Daftar Referensi
2600,23,Kuis Style Guide pada Python
2601,23,Data Typing
2602,23,Kuis Coding: Dictionary
2603,23,Rangkuman Kelas
2604,23,Operasi Matriks pada Python
2605,23,Pengecekan Style Guide PEP8
2606,23,Fundamental Array
2607,23,Tipe Data
2608,23,Library Web Scraping
2609,23,Variable dan Assignment
2610,23,Kuis Control Flow
2611,23,Library Text Processing
2612,23,Bersiap Membuat Kode Program di Lokal
2613,23,Implementasi Matriks pada Python
2614,23,Kuis Coding: Fungsi
2615,23,Kuis Coding: Ekspresi
2616,23,Forum Diskusi
2617,23,Pengantar Unit Testing
2618,23,Rangkuman Control Flow
2619,23,Kuis Coding: Operasi List
2620,23,Ujian Akhir
2621,23,Definisi Subprogram
2622,23,Memformat Kode
2623,23,Implementasi Array dengan Python
2624,23,"Transformasi Angka, Karakter, dan String"
2625,23,Library Machine Learning
2626,23,Pengertian Ekspresi
2627,23,"Class, Object, dan Method"
2628,23,Kuis Object-Oriented Programming (OOP)
2629,23,Library Matematika
2630,23,Input/Output dan Komentar
2631,23,Percabangan dan Ternary Operators
2632,23,Kuis Berkenalan dengan Python
2633,23,Penerapan Unit Test dengan Library unittest
2634,23,Kuis Coding: Perulangan dan Percabangan
2635,23,Rangkuman Matriks
2636,23,Pengenalan Kelas
2637,23,Menjalankan Kode Program di Lokal
2638,23,Style Guide Statement Gabungan
2639,23,Pemrosesan Sekuensial pada Array
2640,23,"Operasi pada List, Set, dan String"
2641,23,Library Web Development
2642,23,Jenis-Jenis Ekspresi
2643,23,Inheritance (Pewarisan)
2644,23,Kuis Matriks
2645,23,Library Parser
2646,23,Rangkuman Berkenalan dengan Python
2647,23,Kuis Ekspresi
2648,23,Prasyarat Kemampuan
2649,23,Perulangan
2650,23,Kuis Berinteraksi dengan Data
2651,23,Rangkuman Unit Testing
2652,23,Pengenalan Aksi Sekuensial
2653,23,Fungsi
2654,23,Glossarium
2655,23,Style Guide Prinsip Penamaan pada Python
2656,23,Duck Typing
2657,23,Rangkuman Berinteraksi dengan Data
2658,23,Rangkuman Library Populer pada Python
2659,23,Abstraksi Data
2660,23,Rangkuman Object-Oriented Programming (OOP)
2661,23,Kuis Coding: Array atau List
2662,23,Kuis Subprogram
2663,23,Library Pengolahan Data
2664,23,One-liner
2665,23,Kuis Array dan Pemrosesannya
2666,24,Jaringan Virtual di Cloud
2667,24,Rangkuman Desain dan Deploy Solusi Cloud
2668,24,Latihan Menambahkan Persistent Disk ke VM
2669,24,Mekanisme Belajar
2670,24,Pendahuluan Scaling dan Automasi
2671,24,Latihan Mengonfigurasi Load Balancer dan Autoscaling : Membuat Instance Group
2672,24,"Latihan Mendaftar Akun, Mengaktifkan Free Trial, Membuat Project, dan Memberikan Hak Akses"
2673,24,Deploy Aplikasi ke Google Cloud
2674,24,Membuat Sistem yang Aman
2675,24,Manajemen Sumber Daya
2676,24,Ujian Akhir
2677,24,Menentukan Layanan
2678,24,Memilih Arsitektur Aplikasi
2679,24,Big Data dan Machine Learning di Cloud
2680,24,Materi Pendukung
2681,24,example
2682,24,Latihan Kuis
2683,24,Latihan Mengonfigurasi Load Balancer dan Autoscaling : Membuat Application Load Balancer
2684,24,Mesin Virtual di Cloud
2685,24,Kuis Desain dan Deploy Solusi Cloud
2686,24,Latihan Berinteraksi dengan BigQuery dan Looker Studio
2687,24,Forum Diskusi
2688,24,Interkoneksi Jaringan
2689,24,Berinteraksi dengan Google Cloud
2690,24,Latihan Deploy Aplikasi ke Google Cloud
2691,24,Tips dan Trik Membangun Aplikasi Berbasis Microservices
2692,24,Pemantauan Sumber Daya
2693,24,Proyek Membangun Arsitektur yang Andal
2694,24,Kuis Scaling dan Automasi
2695,24,Merancang Arsitektur Jaringan
2696,24,Tips dan Trik Memilih Solusi Storage dan Database di Google Cloud
2697,24,Tips dan Trik Menghadapi Ujian Google Cloud Professional Cloud Architect
2698,24,Pengenalan Cloud Computing
2699,24,Automasi Infrastruktur
2700,24,Latihan Membuat Mesin Virtual
2701,24,Seputar Sertifikasi Google Cloud Professional Cloud Architect
2702,24,Latihan Export Billing ke BigQuery
2703,24,Sesi Konsultasi Online
2704,24,Skalabilitas di Google Cloud
2705,24,Tips dan Trik Menjadi Arsitek Google Cloud
2706,24,Merancang Sistem yang Andal
2707,24,Persetujuan Hak Cipta
